YEAR,NMFS_AREA,GEAR,SPECIES_CODE,LENGTH,SEX,FREQUENCY,SAMPLE_SYSTEM
2014,543,8,326,70,F,1,5
2014,543,8,326,44,F,1,5
2014,543,8,326,56,F,2,5
2014,543,8,326,65,F,1,5
2014,543,8,326,67,F,1,5
2014,543,8,326,59,F,1,5
2014,543,8,326,88,M,1,5
2014,543,8,326,56,M,1,5
2014,543,8,326,56,F,1,5
2014,543,8,326,57,F,1,5
2014,543,8,326,59,M,1,5
2014,543,8,326,61,M,1,5
2014,543,8,326,57,M,1,5
2014,543,8,326,45,M,1,9
2014,542,8,326,63,F,1,5
2014,542,8,326,72,F,1,5
2014,542,8,326,42,F,1,5
2014,542,8,326,40,F,1,5
2014,542,8,326,85,F,1,5
2014,542,8,326,46,M,1,5
2014,542,8,326,42,M,1,5
2014,542,8,326,47,M,1,5
2014,542,8,326,51,M,1,5
2014,542,8,326,28,M,1,5
2014,541,8,326,40,M,1,10
2014,541,8,326,46,M,1,10
2014,541,8,326,52,M,1,10
2014,541,8,326,42,F,1,10
2014,541,8,326,48,F,1,10
2014,541,8,326,50,F,1,10
2014,541,8,326,52,F,1,10
2014,541,8,326,53,F,1,10
2014,541,8,326,56,F,1,10
2014,541,8,326,52,F,2,5
2014,541,8,326,40,F,1,5
2014,541,8,326,60,M,1,5
2014,541,8,326,44,M,1,5
2014,541,8,326,35,M,1,5
2014,541,8,326,69,F,1,5
2014,541,8,326,60,F,1,5
2014,541,8,326,45,F,1,5
2014,541,8,326,51,M,1,10
2014,541,8,326,54,M,1,10
2014,541,8,326,54,F,1,10
2014,541,8,326,54,M,1,5
2014,541,8,326,57,M,1,5
2014,541,8,326,58,M,1,5
2014,541,8,326,44,M,1,5
2014,541,8,326,53,F,1,5
2014,541,8,326,57,F,1,5
2014,541,8,326,48,M,2,5
2014,541,8,326,52,F,1,5
2014,541,8,326,41,F,1,5
2014,541,8,326,51,U,1,5
2014,541,8,326,48,F,1,10
2013,542,8,326,36,F,1,9
2013,542,8,326,46,F,1,9
2013,542,8,326,44,F,1,9
2013,542,8,326,35,F,1,9
2013,542,8,326,53,F,1,9
2013,542,8,326,43,F,1,9
2013,542,8,326,52,F,1,9
2013,542,8,326,58,F,1,9
2013,542,8,326,47,F,1,9
2013,542,8,326,41,F,1,9
2014,519,8,326,63,M,1,10
2014,519,8,326,74,M,1,10
2014,519,8,326,74,M,1,10
2014,519,8,326,50,M,2,10
2014,519,8,326,80,M,1,10
2014,519,8,326,85,F,1,10
2015,523,8,326,72,M,1,5
2015,523,8,326,74,M,2,5
2015,523,8,326,81,M,1,5
2015,523,8,326,80,M,1,5
2015,523,8,326,64,M,2,5
2015,523,8,326,71,M,1,5
2015,523,8,326,67,F,2,5
2015,523,8,326,71,F,1,5
2015,523,8,326,56,F,1,5
2015,523,8,326,81,F,1,5
2015,523,8,326,69,F,1,5
2015,523,8,326,73,F,1,5
2015,523,8,326,74,F,1,5
2015,523,8,326,65,F,1,5
2014,541,8,326,42,M,1,5
2014,541,8,326,46,M,1,5
2009,541,6,326,32,M,1,2
2009,541,6,326,44,M,2,2
2009,541,6,326,38,F,1,2
2009,541,6,326,41,U,1,2
2014,519,8,326,59,M,1,10
2014,541,8,326,60,M,1,5
2014,541,8,326,62,M,1,5
2014,541,8,326,57,M,1,5
2014,542,8,326,51,M,1,5
2014,542,8,326,52,M,1,5
2014,542,8,326,67,M,1,10
2014,519,1,326,65,M,1,10
2013,517,8,326,43,F,1,10
2013,517,8,326,46,F,1,10
2013,517,8,326,53,M,1,10
2013,517,8,326,46,M,1,10
2013,521,8,326,80,M,1,10
2013,521,8,326,71,F,1,10
2013,521,8,326,86,M,1,10
2013,541,1,326,44,F,1,10
2014,519,1,326,77,F,1,10
2014,541,8,326,49,F,1,5
2013,541,1,326,50,M,1,10
2014,543,1,326,78,M,1,10
2013,521,8,326,47,M,1,5
2013,521,8,326,53,F,1,5
2013,521,8,326,73,F,1,5
2013,521,8,326,51,M,1,5
2013,521,8,326,52,M,1,5
2013,521,8,326,63,M,1,5
2013,521,8,326,50,F,1,5
2013,521,8,326,58,F,1,5
2013,521,8,326,60,M,1,10
2013,521,8,326,71,M,1,10
2013,521,8,326,58,F,1,10
2013,521,8,326,65,F,1,10
2013,521,8,326,77,F,1,10
2014,541,8,326,50,M,1,10
2014,541,8,326,51,F,1,10
2014,541,8,326,50,F,2,10
2014,541,8,326,56,F,1,10
2014,541,8,326,61,F,1,10
2014,541,8,326,61,M,1,5
2014,541,8,326,58,F,2,5
2014,541,8,326,54,F,1,5
2014,541,8,326,49,F,1,5
2014,542,8,326,50,F,1,10
2014,542,8,326,54,M,1,10
2014,542,8,326,44,M,2,10
2014,542,8,326,48,M,1,10
2010,542,8,326,58,F,1,10
2010,542,8,326,61,M,1,6
2010,542,8,326,62,M,1,6
2010,542,8,326,66,F,1,6
2010,542,8,326,85,F,1,6
2010,542,8,326,35,M,1,6
2010,542,8,326,37,M,1,6
2010,542,8,326,47,M,1,6
2010,542,8,326,46,M,1,6
2010,542,8,326,49,M,1,6
2010,542,8,326,50,M,1,6
2010,542,8,326,38,F,1,6
2010,542,8,326,40,F,1,6
2010,542,8,326,44,F,1,6
2010,542,8,326,67,F,1,6
2010,542,8,326,67,M,1,6
2010,542,8,326,35,F,1,6
2010,542,8,326,39,F,1,6
2010,542,8,326,56,F,1,6
2010,542,8,326,59,F,1,6
2010,542,8,326,36,M,1,6
2010,542,8,326,48,M,1,6
2010,542,8,326,52,M,1,6
2010,542,8,326,59,M,1,6
2010,542,8,326,55,M,1,6
2010,542,8,326,61,M,1,6
2010,542,8,326,57,F,1,6
2010,542,8,326,60,F,1,6
2010,542,8,326,62,F,1,6
2010,542,8,326,44,M,1,10
2010,542,8,326,43,F,1,10
2010,542,8,326,57,F,1,10
2010,542,8,326,56,M,1,6
2010,542,8,326,61,M,1,6
2010,542,8,326,38,F,1,6
2010,542,8,326,39,F,1,6
2010,542,8,326,40,F,1,6
2010,542,8,326,43,F,1,6
2010,542,8,326,44,F,1,6
2010,542,8,326,46,F,1,6
2010,542,8,326,51,F,2,6
2010,542,8,326,53,F,1,6
2010,542,8,326,38,M,1,10
2010,542,8,326,46,M,1,10
2010,542,8,326,48,M,1,10
2010,542,8,326,58,M,1,10
2010,542,8,326,41,F,1,10
2010,542,8,326,43,F,1,10
2010,542,8,326,42,F,1,10
2010,542,8,326,58,F,1,10
2010,542,8,326,45,F,1,10
2010,542,8,326,48,F,1,10
2010,542,8,326,38,M,1,6
2010,542,8,326,40,M,1,6
2010,542,8,326,43,M,1,6
2010,542,8,326,44,M,1,6
2010,542,8,326,48,M,1,6
2010,542,8,326,54,M,1,6
2010,542,8,326,44,F,1,10
2010,542,8,326,48,F,1,10
2010,542,8,326,56,F,1,10
2010,542,8,326,64,F,1,10
2010,542,8,326,45,F,2,6
2010,542,8,326,56,F,1,6
2010,542,8,326,71,F,1,6
2010,542,8,326,48,M,1,10
2010,542,8,326,47,F,1,10
2010,542,8,326,58,F,1,10
2016,542,1,326,42,M,1,10
2015,542,8,326,49,M,1,5
2015,542,8,326,42,M,1,5
2015,542,8,326,36,M,1,5
2015,542,8,326,37,F,1,5
2015,542,8,326,32,F,1,5
2015,542,8,326,35,M,2,5
2015,542,8,326,46,M,1,5
2015,542,8,326,37,F,1,5
2015,542,8,326,34,F,1,5
2015,542,8,326,44,F,1,5
2015,542,8,326,22,F,1,5
2015,542,8,326,37,F,1,5
2015,542,8,326,25,M,1,5
2015,542,8,326,38,M,1,5
2015,542,8,326,34,F,1,5
2015,542,8,326,47,F,1,5
2015,542,8,326,40,M,1,5
2015,542,8,326,45,M,1,5
2015,542,8,326,49,M,1,5
2015,542,8,326,38,M,1,5
2015,542,8,326,51,F,1,5
2015,542,8,326,45,M,1,5
2015,542,8,326,38,M,1,5
2015,542,8,326,42,F,1,10
2015,542,8,326,38,F,1,10
2015,542,8,326,40,M,1,5
2015,542,8,326,39,M,1,5
2015,542,8,326,37,M,1,5
2015,542,8,326,44,F,2,5
2015,542,8,326,37,F,1,5
2015,542,8,326,39,F,1,5
2015,542,8,326,39,M,1,5
2015,542,8,326,36,F,1,5
2015,542,8,326,51,F,1,5
2015,542,8,326,39,F,1,5
2015,542,8,326,42,M,2,5
2015,542,8,326,38,F,1,5
2015,542,8,326,40,M,1,5
2015,542,8,326,35,M,1,5
2015,542,8,326,27,F,1,5
2015,542,8,326,33,F,1,5
2015,542,8,326,37,M,2,5
2015,542,8,326,41,M,1,5
2015,542,8,326,43,F,1,5
2015,542,8,326,42,M,1,5
2015,542,8,326,39,M,1,5
2015,542,8,326,45,F,1,5
2015,542,8,326,43,F,1,5
2015,542,8,326,45,M,1,5
2015,542,8,326,40,M,1,5
2015,542,8,326,33,M,1,5
2015,542,8,326,41,M,1,5
2015,542,8,326,49,M,1,5
2015,542,8,326,34,M,2,5
2015,542,8,326,43,M,1,5
2015,542,8,326,25,M,1,5
2015,542,8,326,37,M,1,5
2015,542,8,326,38,M,1,5
2015,542,8,326,45,F,2,5
2015,542,8,326,36,F,1,5
2015,542,8,326,40,M,1,5
2015,542,8,326,36,M,2,5
2015,542,8,326,21,M,1,5
2015,542,8,326,37,M,1,5
2015,542,8,326,42,F,1,5
2015,542,8,326,47,F,1,5
2015,542,8,326,45,F,1,5
2015,542,8,326,33,F,1,5
2015,542,8,326,35,F,1,5
2015,542,8,326,43,F,1,5
2015,542,8,326,46,F,1,5
2015,542,8,326,39,M,1,5
2015,542,8,326,36,M,1,5
2015,542,8,326,43,M,1,5
2015,542,8,326,45,F,1,5
2015,542,8,326,36,F,1,5
2015,542,8,326,38,M,1,5
2015,542,8,326,37,F,1,10
2015,542,8,326,45,M,1,10
2015,542,8,326,43,M,1,10
2015,542,8,326,50,M,1,10
2015,541,8,326,40,F,1,10
2015,541,8,326,43,F,1,10
2015,541,8,326,44,F,1,10
2015,541,8,326,46,F,1,10
2015,541,8,326,40,M,1,10
2015,541,8,326,41,M,1,10
2015,541,8,326,44,M,1,10
2015,541,8,326,45,M,1,10
2015,541,8,326,43,F,1,10
2015,541,8,326,45,F,1,10
2015,541,8,326,38,M,1,10
2015,542,8,326,39,M,2,10
2015,542,8,326,40,F,1,10
2015,542,8,326,34,F,1,10
2015,542,8,326,39,M,1,10
2015,542,8,326,44,F,1,10
2015,542,8,326,37,M,1,5
2015,542,8,326,40,F,1,5
2015,542,8,326,38,F,1,10
2015,542,8,326,47,F,1,10
2015,542,8,326,49,M,1,10
2015,542,8,326,43,F,1,5
2015,521,8,326,61,F,1,10
2015,542,8,326,44,M,1,10
2015,542,8,326,36,M,1,10
2015,542,8,326,40,M,1,10
2015,542,8,326,36,M,1,10
2017,542,1,326,30,M,1,10
2017,542,1,326,34,M,1,10
2017,542,1,326,39,M,1,10
2017,542,1,326,36,F,1,10
2017,542,1,326,41,F,1,10
2015,541,8,326,44,M,1,10
2015,541,8,326,46,M,1,10
2015,541,8,326,49,M,1,10
2018,519,1,326,44,M,1,10
2018,519,1,326,45,M,1,10
2018,519,1,326,51,M,1,10
2018,519,1,326,54,M,1,10
2015,517,8,326,44,F,1,10
2015,517,8,326,46,F,1,10
2015,523,8,326,45,M,1,5
2015,523,8,326,57,M,1,5
2015,523,8,326,63,M,1,5
2015,523,8,326,65,M,1,5
2015,523,8,326,67,M,1,5
2015,523,8,326,71,M,1,5
2015,523,8,326,53,F,1,5
2015,523,8,326,54,F,1,5
2015,523,8,326,56,F,1,5
2015,523,8,326,59,F,1,5
2015,523,8,326,61,F,1,5
2015,541,8,326,56,M,1,5
2015,541,8,326,54,M,1,5
2015,541,8,326,59,M,1,5
2015,541,8,326,57,M,1,5
2015,542,8,326,63,F,1,5
2015,542,8,326,68,F,1,5
2015,542,8,326,76,F,1,5
2015,542,8,326,78,F,1,5
2015,542,8,326,79,F,1,5
2015,542,8,326,39,F,1,5
2014,523,8,326,57,F,1,10
2014,523,8,326,61,F,1,10
2014,523,8,326,67,F,1,10
2014,521,8,326,51,M,1,5
2014,521,8,326,45,F,1,5
2014,521,8,326,45,M,1,10
2014,521,8,326,52,M,1,10
2014,521,8,326,61,M,1,10
2013,542,1,326,63,F,1,10
2013,542,1,326,72,F,1,10
2016,517,8,326,55,F,1,10
2014,541,8,326,37,M,1,10
2014,541,8,326,41,M,1,10
2014,541,8,326,50,F,1,10
2014,541,8,326,41,M,1,10
2014,541,8,326,49,M,1,10
2014,541,8,326,51,M,1,10
2014,541,8,326,43,F,1,10
2014,541,8,326,46,F,1,10
2014,541,8,326,47,F,1,10
2014,541,8,326,48,F,1,10
2014,541,8,326,50,F,1,10
2014,541,8,326,55,F,1,10
2014,541,8,326,59,F,1,10
2014,541,8,326,49,M,1,10
2014,541,8,326,47,F,1,10
2014,541,8,326,51,F,1,10
2014,541,8,326,59,F,1,10
2014,541,8,326,43,M,1,10
2014,541,8,326,35,F,1,10
2014,541,8,326,57,F,1,10
2014,541,8,326,48,M,1,10
2014,541,8,326,59,M,1,10
2014,541,8,326,46,F,1,10
2014,541,8,326,43,M,1,10
2014,541,8,326,35,M,1,10
2014,541,8,326,53,M,1,10
2014,541,8,326,36,F,1,10
2014,541,8,326,46,F,1,10
2014,541,8,326,53,F,1,10
2014,541,8,326,40,M,1,5
2014,541,8,326,49,M,1,5
2014,541,8,326,58,M,1,5
2014,541,8,326,64,M,1,5
2014,541,8,326,44,F,1,5
2014,541,8,326,46,F,1,5
2014,541,8,326,50,F,1,5
2014,541,8,326,57,F,1,5
2014,541,8,326,59,F,1,5
2015,543,8,326,53,F,1,10
2014,541,8,326,45,M,1,10
2015,542,8,326,58,M,1,5
2015,542,8,326,44,F,1,5
2015,542,8,326,51,F,1,5
2015,543,8,326,45,M,1,10
2015,543,8,326,42,M,1,10
2015,543,8,326,47,F,1,10
2014,541,8,326,40,M,1,9
2014,541,8,326,41,M,1,9
2014,541,8,326,64,F,1,9
2014,541,8,326,48,F,1,9
2014,518,8,326,68,M,1,5
2014,518,8,326,63,F,1,5
2014,542,1,326,51,M,1,10
2014,541,8,326,42,M,1,5
2014,541,8,326,44,M,1,5
2014,541,8,326,45,M,1,5
2014,541,8,326,34,F,1,5
2014,541,8,326,40,F,1,5
2014,541,8,326,47,F,1,5
2014,541,8,326,48,F,1,5
2014,541,8,326,54,F,1,5
2014,541,8,326,48,M,1,5
2014,541,8,326,49,M,2,5
2014,541,8,326,53,M,1,5
2014,541,8,326,54,M,1,5
2014,541,8,326,43,F,1,5
2014,541,8,326,47,F,1,5
2014,541,8,326,49,F,1,5
2014,541,8,326,40,M,1,5
2014,541,8,326,44,M,1,5
2014,541,8,326,50,M,1,5
2014,541,8,326,51,M,1,5
2014,541,8,326,35,F,1,5
2014,541,8,326,42,F,1,5
2014,541,8,326,43,F,1,5
2014,541,8,326,48,F,1,5
2014,541,8,326,49,F,1,5
2014,541,8,326,50,F,1,5
2014,541,8,326,41,F,1,10
2014,541,8,326,46,F,1,10
2014,541,8,326,48,F,1,10
2014,541,8,326,50,F,3,10
2014,541,8,326,54,F,1,10
2014,541,8,326,58,F,1,10
2014,541,8,326,60,F,1,10
2014,541,8,326,62,F,1,10
2014,541,8,326,49,M,1,10
2014,541,8,326,54,M,1,10
2014,541,8,326,46,F,1,10
2014,541,8,326,47,F,1,10
2014,541,8,326,55,F,1,10
2014,541,8,326,46,M,1,5
2014,541,8,326,55,M,1,5
2014,541,8,326,59,M,1,5
2014,541,8,326,47,F,1,5
2014,541,8,326,52,F,2,5
2014,541,8,326,54,F,1,5
2014,541,8,326,56,F,1,5
2014,541,8,326,51,M,1,5
2014,541,8,326,67,F,1,5
2014,541,8,326,46,M,1,10
2014,541,8,326,51,M,1,10
2014,541,8,326,53,M,1,10
2015,543,8,326,41,M,1,5
2014,541,8,326,52,M,1,9
2014,541,8,326,53,M,1,9
2014,541,8,326,54,M,1,9
2014,541,8,326,55,M,1,9
2014,541,8,326,47,F,2,9
2014,541,8,326,54,F,1,9
2014,541,8,326,58,F,1,9
2014,541,8,326,59,F,2,9
2014,541,8,326,46,M,1,10
2014,541,8,326,45,F,1,10
2014,541,8,326,61,F,1,10
2015,543,8,326,43,M,1,5
2015,543,8,326,38,F,1,5
2015,543,8,326,38,M,1,5
2015,543,8,326,37,M,1,5
2014,541,8,326,51,M,1,10
2014,541,8,326,57,M,1,10
2014,541,8,326,58,M,1,10
2014,541,8,326,44,F,1,10
2014,541,8,326,50,F,1,10
2014,541,8,326,54,M,1,5
2014,541,8,326,47,F,1,5
2014,541,8,326,49,F,1,5
2014,541,8,326,53,F,1,5
2014,541,8,326,56,F,1,5
2014,541,8,326,44,M,1,10
2014,541,8,326,57,M,1,10
2014,541,8,326,59,M,1,10
2014,541,8,326,66,M,1,10
2015,517,8,326,42,F,1,10
2015,517,8,326,40,M,1,10
2015,542,8,326,53,F,1,10
2015,542,8,326,66,F,1,10
2015,542,8,326,63,F,1,10
2015,543,8,326,59,M,1,10
2015,543,8,326,61,F,1,10
2015,543,8,326,55,F,1,10
2015,543,8,326,49,M,1,9
2015,543,8,326,41,M,1,10
2015,543,8,326,52,M,1,10
2015,543,8,326,61,M,1,10
2015,543,8,326,63,M,1,10
2015,543,8,326,41,F,1,10
2015,543,8,326,50,F,1,10
2015,543,8,326,53,F,1,10
2015,543,8,326,74,F,1,10
2015,542,8,326,32,M,1,10
2015,542,8,326,28,M,1,10
2015,542,8,326,46,F,1,10
2015,542,8,326,58,F,1,10
2015,542,8,326,59,F,1,9
2015,543,8,326,52,F,1,10
2015,543,8,326,59,F,1,10
2014,523,1,326,78,F,1,10
2015,542,8,326,35,M,1,10
2015,542,8,326,39,F,1,10
2015,542,8,326,43,F,3,10
2015,542,8,326,48,F,1,10
2015,542,8,326,49,F,2,10
2015,542,8,326,55,F,1,10
2015,542,8,326,29,M,1,5
2015,542,8,326,33,M,1,5
2015,542,8,326,39,F,1,5
2015,542,8,326,43,F,1,5
2015,542,8,326,48,F,1,5
2015,542,8,326,53,F,1,5
2015,542,8,326,49,M,1,10
2015,542,8,326,41,F,1,10
2015,542,8,326,64,M,1,10
2015,542,8,326,53,M,1,10
2017,542,1,326,48,M,1,10
2017,542,1,326,43,M,1,10
2010,541,8,326,54,M,1,10
2010,541,8,326,65,F,1,10
2010,541,8,326,44,F,1,10
2010,541,8,326,47,F,1,10
2010,541,8,326,47,M,1,5
2010,541,8,326,59,F,1,5
2010,541,8,326,58,F,1,5
2015,521,8,326,37,F,1,5
2011,542,1,326,60,M,1,10
2011,542,1,326,65,M,1,10
2011,542,1,326,60,M,1,10
2011,542,1,326,48,M,1,10
2011,542,1,326,65,M,1,10
2011,518,6,326,35,M,1,10
2011,518,6,326,43,F,1,10
2008,541,8,326,59,U,1,2
2008,541,8,326,54,U,1,2
2014,543,8,326,44,F,1,10
2014,543,8,326,51,F,2,5
2014,543,8,326,33,F,1,5
2014,543,8,326,63,M,1,5
2014,543,8,326,36,F,1,10
2014,543,8,326,52,F,1,10
2014,543,8,326,55,M,1,10
2014,543,8,326,45,F,1,5
2014,542,8,326,62,M,1,5
2014,542,8,326,64,M,1,5
2014,542,8,326,69,M,1,5
2014,542,8,326,56,M,1,5
2014,542,8,326,60,M,1,5
2014,542,8,326,61,M,1,5
2014,543,8,326,52,F,1,5
2014,543,8,326,35,F,1,5
2014,543,8,326,56,F,1,5
2014,543,8,326,49,M,1,5
2014,543,8,326,58,M,1,5
2014,543,8,326,48,M,1,5
2014,543,8,326,60,M,1,5
2014,543,8,326,43,M,1,5
2014,543,8,326,48,F,1,5
2014,543,8,326,67,F,1,5
2014,543,8,326,38,F,1,5
2014,543,8,326,55,F,1,5
2014,543,8,326,56,M,1,5
2014,543,8,326,54,M,1,5
2014,543,8,326,45,M,1,5
2014,543,8,326,49,F,1,10
2014,543,8,326,40,F,1,5
2014,542,8,326,42,F,1,5
2014,542,8,326,38,F,1,5
2014,542,8,326,42,F,1,5
2014,542,8,326,60,F,1,5
2014,542,8,326,38,M,1,5
2014,542,8,326,51,M,1,5
2014,543,8,326,60,F,1,5
2014,543,8,326,57,F,2,5
2014,543,8,326,55,F,1,5
2014,543,8,326,42,F,1,5
2014,543,8,326,31,F,1,5
2014,543,8,326,57,M,1,5
2014,543,8,326,54,M,1,5
2014,543,8,326,60,M,1,5
2014,543,8,326,55,M,1,5
2014,543,8,326,75,M,1,5
2014,543,8,326,35,M,2,5
2014,543,8,326,54,F,2,5
2014,543,8,326,56,F,1,5
2014,543,8,326,47,F,1,5
2014,543,8,326,33,F,1,5
2014,543,8,326,53,F,1,5
2014,543,8,326,55,M,2,5
2014,543,8,326,34,M,1,5
2014,543,8,326,38,M,1,5
2014,543,8,326,44,M,1,5
2014,543,8,326,42,M,1,5
2014,543,8,326,43,F,1,10
2014,543,8,326,41,F,1,9
2014,543,8,326,51,F,1,9
2014,543,8,326,39,F,1,9
2014,543,8,326,44,M,1,9
2014,543,8,326,53,M,1,9
2014,543,8,326,47,M,1,9
2014,543,8,326,42,M,1,9
2014,542,8,326,66,F,1,5
2014,542,8,326,49,F,1,5
2014,542,8,326,64,F,1,5
2014,543,8,326,48,M,1,5
2014,543,8,326,60,F,1,9
2014,543,8,326,41,F,1,9
2014,543,8,326,43,F,1,9
2014,543,8,326,52,M,1,9
2014,543,8,326,39,M,1,9
2014,543,8,326,48,M,1,9
2014,543,8,326,61,M,1,9
2014,542,8,326,51,M,1,9
2014,542,8,326,49,F,1,9
2014,543,8,326,51,F,1,5
2014,543,8,326,52,F,1,5
2014,543,8,326,59,F,1,5
2014,543,8,326,39,M,1,5
2014,543,8,326,54,M,1,5
2014,543,8,326,56,F,1,5
2014,543,8,326,47,F,1,5
2014,543,8,326,60,M,1,5
2014,543,8,326,42,M,1,5
2014,543,8,326,48,M,1,5
2014,543,8,326,47,M,1,5
2014,543,8,326,53,M,1,5
2014,543,8,326,50,M,1,5
2014,543,8,326,51,F,1,10
2014,543,8,326,58,F,1,10
2014,543,8,326,49,F,1,10
2014,543,8,326,61,M,1,10
2014,542,8,326,62,M,1,9
2014,542,8,326,57,F,1,10
2014,542,8,326,42,F,1,5
2014,542,8,326,59,F,1,5
2010,542,8,326,63,M,1,5
2010,542,8,326,62,M,1,5
2010,542,8,326,61,F,1,5
2012,519,1,326,51,M,1,10
2012,519,1,326,73,F,1,10
2010,542,8,326,58,F,2,5
2010,542,8,326,63,F,1,5
2010,542,8,326,53,M,1,5
2014,543,8,326,42,M,1,5
2014,543,8,326,48,F,1,5
2014,543,8,326,57,M,1,10
2014,543,8,326,56,F,1,10
2014,543,8,326,51,F,1,10
2011,523,8,326,73,M,1,5
2011,523,8,326,42,M,1,5
2011,523,8,326,77,M,1,5
2011,523,8,326,72,M,1,5
2011,523,8,326,85,M,1,5
2011,523,8,326,61,F,1,5
2011,523,8,326,60,F,1,5
2011,523,8,326,90,F,1,5
2011,523,8,326,77,F,1,5
2011,523,8,326,83,F,1,5
2015,517,1,326,46,F,1,10
2011,521,8,326,74,M,1,10
2011,521,8,326,71,M,1,10
2011,521,8,326,72,M,1,10
2011,521,8,326,85,M,1,10
2011,521,8,326,78,M,1,10
2011,521,8,326,86,M,1,10
2011,521,8,326,92,F,1,10
2014,542,8,326,64,F,1,10
2014,542,8,326,42,M,1,10
2013,521,8,326,60,M,1,10
2013,521,8,326,55,F,1,10
2013,521,8,326,70,F,1,10
2013,521,8,326,71,F,1,10
2016,542,1,326,54,F,1,10
2010,521,8,326,66,M,1,6
2010,521,8,326,68,M,1,6
2010,521,8,326,71,M,1,6
2010,521,8,326,83,M,1,6
2010,521,8,326,85,M,1,6
2010,521,8,326,96,M,1,6
2010,521,8,326,74,F,1,6
2010,521,8,326,75,F,1,6
2010,521,8,326,76,F,2,6
2010,521,8,326,80,F,1,6
2010,521,8,326,88,F,1,6
2015,542,8,326,66,F,1,5
2015,542,8,326,59,F,1,5
2015,542,8,326,51,M,2,5
2015,542,8,326,57,M,1,5
2015,542,8,326,58,M,1,5
2015,542,8,326,43,M,1,5
2015,542,8,326,40,M,1,5
2015,542,8,326,59,M,2,5
2015,542,8,326,45,M,2,5
2015,542,8,326,54,M,1,5
2015,542,8,326,47,M,1,5
2015,542,8,326,42,M,1,5
2015,542,8,326,41,M,2,5
2015,542,8,326,38,M,1,5
2015,542,8,326,52,F,1,5
2015,542,8,326,42,F,2,5
2015,542,8,326,39,M,1,5
2015,542,8,326,42,M,1,5
2015,542,8,326,33,M,1,5
2015,542,8,326,45,F,1,5
2015,542,8,326,42,F,1,5
2015,542,8,326,40,F,1,5
2015,542,8,326,57,F,1,5
2015,541,8,326,58,F,1,5
2015,541,8,326,49,M,1,5
2015,541,8,326,41,M,1,5
2015,541,8,326,54,M,1,5
2015,541,8,326,44,F,1,5
2015,541,8,326,47,F,1,5
2015,541,8,326,52,F,1,5
2015,541,8,326,51,F,1,5
2015,541,8,326,46,F,1,5
2015,541,8,326,47,M,1,5
2015,541,8,326,61,F,1,5
2015,541,8,326,51,F,1,5
2015,541,8,326,43,F,1,5
2015,541,8,326,44,F,1,5
2015,541,8,326,55,M,1,5
2015,541,8,326,52,M,1,5
2015,541,8,326,59,M,1,5
2015,541,8,326,39,M,2,5
2015,541,8,326,42,M,1,5
2015,541,8,326,50,M,1,9
2015,541,8,326,55,F,1,9
2015,541,8,326,52,F,1,5
2015,541,8,326,59,F,2,5
2015,541,8,326,40,F,1,5
2015,541,8,326,45,M,1,5
2015,541,8,326,63,M,1,5
2015,541,8,326,61,F,1,5
2015,541,8,326,44,F,1,5
2015,541,8,326,53,F,1,5
2015,541,8,326,54,F,1,5
2015,541,8,326,51,M,1,5
2015,541,8,326,56,M,1,5
2015,541,8,326,50,M,1,5
2015,541,8,326,46,F,1,9
2015,541,8,326,50,F,1,9
2015,541,8,326,65,F,1,9
2015,541,8,326,40,F,1,9
2015,541,8,326,58,F,1,9
2015,541,8,326,73,F,1,9
2015,541,8,326,39,F,1,9
2015,541,8,326,51,M,1,9
2015,541,8,326,48,M,1,9
2015,541,8,326,47,M,1,9
2015,541,8,326,44,M,1,9
2015,541,8,326,59,M,1,9
2015,541,8,326,55,M,2,9
2015,542,8,326,62,M,1,5
2015,541,8,326,57,M,1,9
2015,541,8,326,38,M,2,9
2015,541,8,326,52,M,1,9
2015,541,8,326,54,M,1,9
2015,541,8,326,44,M,1,9
2015,541,8,326,41,M,1,9
2015,541,8,326,54,F,1,9
2015,541,8,326,45,F,1,9
2015,541,8,326,55,F,1,9
2015,542,8,326,54,F,2,5
2015,542,8,326,47,F,2,5
2015,542,8,326,58,F,1,5
2015,542,8,326,41,F,1,5
2015,542,8,326,51,F,1,5
2015,541,8,326,56,M,1,10
2015,541,8,326,40,F,1,10
2015,541,8,326,41,F,1,10
2015,541,8,326,44,F,1,10
2015,541,8,326,45,F,1,10
2015,541,8,326,46,F,1,10
2015,541,8,326,39,M,1,10
2015,541,8,326,47,M,2,10
2015,541,8,326,56,M,1,10
2015,541,8,326,50,M,1,10
2015,541,8,326,48,F,2,5
2015,541,8,326,46,F,2,5
2015,541,8,326,49,F,1,5
2015,541,8,326,45,F,1,5
2015,541,8,326,43,F,1,5
2015,541,8,326,55,F,1,5
2015,541,8,326,62,M,1,5
2015,541,8,326,58,M,1,5
2015,541,8,326,47,M,1,5
2015,541,8,326,55,M,1,5
2015,541,8,326,52,F,1,5
2015,521,8,326,42,M,1,10
2015,521,8,326,70,M,1,10
2015,521,8,326,75,M,1,10
2015,521,8,326,66,F,1,10
2015,521,8,326,69,F,1,10
2016,521,8,326,59,M,1,10
2016,521,8,326,69,M,1,10
2016,521,8,326,68,M,1,5
2016,521,8,326,55,F,1,5
2016,521,8,326,76,F,1,5
2016,521,8,326,65,M,1,10
2015,521,8,326,35,M,1,5
